FUNCTION,WCC PLAIN,WCC QUANTIZED,CRAP,SKUNK,IGNORED,IS COMPLEX,FUNCTION PATH
"long_mul (672, 689)",0.000,0.000,6.000,8.000,false,false,"/long_mul (672,689)"
"karatsuba_split (693, 695)",0.000,0.000,2.000,4.000,false,false,"/karatsuba_split (693,695)"
"karatsuba_mul (700, 732)",0.000,0.000,12.000,12.000,false,false,"/karatsuba_mul (700,732)"
"karatsuba_uneven_mul (737, 756)",0.000,0.000,6.000,8.000,false,false,"/karatsuba_uneven_mul (737,756)"
"karatsuba_mul_fwd (760, 766)",0.000,0.000,6.000,8.000,false,false,"/karatsuba_mul_fwd (760,766)"
"imul (770, 780)",0.000,0.000,6.000,8.000,false,false,"/imul (770,780)"
"compare (804, 806)",1.000,1.000,1.000,0.000,false,false,"/Math (791,886)/compare (804,806)"
"hi64 (812, 814)",1.000,1.000,1.000,0.000,false,false,"/Math (791,886)/hi64 (812,814)"
"bit_length (820, 822)",1.000,1.000,1.000,0.000,false,false,"/Math (791,886)/bit_length (820,822)"
"from_u64 (828, 834)",1.000,1.000,1.000,0.000,false,false,"/Math (791,886)/from_u64 (828,834)"
"normalize (840, 842)",1.000,1.000,1.000,0.000,false,false,"/Math (791,886)/normalize (840,842)"
"iadd_small (848, 850)",1.000,1.000,1.000,0.000,false,false,"/Math (791,886)/iadd_small (848,850)"
"imul_small (856, 858)",1.000,1.000,1.000,0.000,false,false,"/Math (791,886)/imul_small (856,858)"
"imul_pow2 (862, 864)",1.000,1.000,1.000,0.000,false,false,"/Math (791,886)/imul_pow2 (862,864)"
"imul_pow5 (868, 870)",1.000,1.000,1.000,0.000,false,false,"/Math (791,886)/imul_pow5 (868,870)"
"imul_pow10 (874, 877)",1.000,1.000,1.000,0.000,false,false,"/Math (791,886)/imul_pow10 (874,877)"
"ishl (883, 885)",1.000,1.000,1.000,0.000,false,false,"/Math (791,886)/ishl (883,885)"
"<anonymous> (460, 460)",1.000,1.000,1.000,0.000,false,false,"/bit_length (454,461)/<anonymous> (460,460)"
"<anonymous> (449, 449)",1.000,1.000,1.000,0.000,false,false,"/leading_zeros (448,450)/<anonymous> (449,449)"
"hi64_1 (181, 185)",1.000,1.000,1.000,0.000,false,false,"/[u64] (179,200)/hi64_1 (181,185)"
"hi64_2 (188, 194)",2.000,1.000,2.000,0.000,false,false,"/[u64] (179,200)/hi64_2 (188,194)"
"hi64_3 (197, 199)",1.000,1.000,1.000,0.000,false,false,"/[u64] (179,200)/hi64_3 (197,199)"
"hi64_1 (154, 158)",0.000,0.000,2.000,4.000,false,false,"/[u32] (152,177)/hi64_1 (154,158)"
"hi64_2 (161, 166)",0.000,0.000,2.000,4.000,false,false,"/[u32] (152,177)/hi64_2 (161,166)"
"hi64_3 (169, 176)",0.000,0.000,6.000,8.000,false,false,"/[u32] (152,177)/hi64_3 (169,176)"
"hi64 (142, 149)",3.125,0.625,5.583,5.714,false,false,"/Hi64 (130,150)/hi64 (142,149)"
"<anonymous> (104, 104)",1.000,1.000,1.000,0.000,false,false,"/nonzero (101,105)/<anonymous> (104,104)"
mod.rs,47.049,0.457,968.293,178.673,false,true,src/value/mod.rs
"parse_index (260, 265)",4.000,1.000,4.000,0.000,false,false,"/parse_index (260,265)"
"to_value (942, 947)",1.000,1.000,1.000,0.000,false,false,"/to_value (942,947)"
"from_value (984, 989)",1.000,1.000,1.000,0.000,false,false,"/from_value (984,989)"
"default (875, 877)",0.000,0.000,2.000,4.000,false,false,"/Value (874,878)/default (875,877)"
"get (306, 308)",1.000,1.000,1.000,0.000,false,false,"/Value (267,843)/get (306,308)"
"get_mut (328, 330)",0.000,0.000,2.000,4.000,false,false,"/Value (267,843)/get_mut (328,330)"
"is_object (349, 351)",0.000,0.000,2.000,4.000,false,false,"/Value (267,843)/is_object (349,351)"
"as_object (367, 372)",2.000,0.667,3.072,2.400,false,false,"/Value (267,843)/as_object (367,372)"
"as_object_mut (385, 390)",2.000,0.667,3.072,2.400,false,false,"/Value (267,843)/as_object_mut (385,390)"
"is_array (408, 410)",0.000,0.000,2.000,4.000,false,false,"/Value (267,843)/is_array (408,410)"
"as_array (426, 431)",0.000,0.000,12.000,12.000,false,false,"/Value (267,843)/as_array (426,431)"
"as_array_mut (444, 449)",0.000,0.000,12.000,12.000,false,false,"/Value (267,843)/as_array_mut (444,449)"
"is_string (466, 468)",0.000,0.000,2.000,4.000,false,false,"/Value (267,843)/is_string (466,468)"
"as_str (493, 498)",2.500,0.833,3.000,0.000,false,false,"/Value (267,843)/as_str (493,498)"
"is_number (512, 517)",2.500,0.833,3.000,0.000,false,false,"/Value (267,843)/is_number (512,517)"
"is_i64 (539, 544)",0.000,0.000,12.000,12.000,false,false,"/Value (267,843)/is_i64 (539,544)"
"is_u64 (564, 569)",0.000,0.000,12.000,12.000,false,false,"/Value (267,843)/is_u64 (564,569)"
"is_f64 (590, 595)",0.000,0.000,12.000,12.000,false,false,"/Value (267,843)/is_f64 (590,595)"
"as_i64 (610, 615)",2.500,0.833,3.000,0.000,false,false,"/Value (267,843)/as_i64 (610,615)"
"as_u64 (629, 634)",2.000,0.667,3.072,2.400,false,false,"/Value (267,843)/as_u64 (629,634)"
"as_f64 (648, 653)",2.000,0.667,3.072,2.400,false,false,"/Value (267,843)/as_f64 (648,653)"
"is_boolean (670, 672)",0.000,0.000,2.000,4.000,false,false,"/Value (267,843)/is_boolean (670,672)"
"as_bool (687, 692)",2.000,0.667,3.072,2.400,false,false,"/Value (267,843)/as_bool (687,692)"
"is_null (709, 711)",1.000,1.000,1.000,0.000,false,false,"/Value (267,843)/is_null (709,711)"
"as_null (725, 730)",2.000,0.667,3.072,2.400,false,false,"/Value (267,843)/as_null (725,730)"
"pointer (758, 774)",8.471,0.941,9.016,2.118,false,false,"/Value (267,843)/pointer (758,774)"
"pointer_mut (813, 829)",8.471,0.941,9.016,2.118,false,false,"/Value (267,843)/pointer_mut (813,829)"
"take (840, 842)",0.000,0.000,2.000,4.000,false,false,"/Value (267,843)/take (840,842)"
"<anonymous> (823, 823)",1.000,1.000,1.000,0.000,false,false,"/Value (267,843)/pointer_mut (813,829)/<anonymous> (823,823)"
"<anonymous> (824, 828)",5.000,1.000,5.000,0.000,false,false,"/Value (267,843)/pointer_mut (813,829)/<anonymous> (824,828)"
"<anonymous> (826, 826)",1.000,1.000,1.000,0.000,false,false,"/Value (267,843)/pointer_mut (813,829)/<anonymous> (824,828)/<anonymous> (826,826)"
"<anonymous> (768, 768)",1.000,1.000,1.000,0.000,false,false,"/Value (267,843)/pointer (758,774)/<anonymous> (768,768)"
"<anonymous> (769, 773)",5.000,1.000,5.000,0.000,false,false,"/Value (267,843)/pointer (758,774)/<anonymous> (769,773)"
"<anonymous> (771, 771)",1.000,1.000,1.000,0.000,false,false,"/Value (267,843)/pointer (758,774)/<anonymous> (769,773)/<anonymous> (771,771)"
"fmt (223, 257)",0.000,0.000,90.000,36.000,false,true,"/Value (198,258)/fmt (223,257)"
"io_error (242, 246)",0.000,0.000,2.000,4.000,false,false,"/Value (198,258)/fmt (223,257)/io_error (242,246)"
"<anonymous> (252, 252)",0.000,0.000,2.000,4.000,false,false,"/Value (198,258)/fmt (223,257)/<anonymous> (252,252)"
"<anonymous> (255, 255)",0.000,0.000,2.000,4.000,false,false,"/Value (198,258)/fmt (223,257)/<anonymous> (255,255)"
"write (229, 235)",0.000,0.000,2.000,4.000,false,false,"/Value (198,258)/fmt (223,257)/WriterFormatter<'a, 'b> (228,240)/write (229,235)"
"flush (237, 239)",0.000,0.000,2.000,4.000,false,false,"/Value (198,258)/fmt (223,257)/WriterFormatter<'a, 'b> (228,240)/flush (237,239)"
"fmt (178, 195)",9.167,0.833,11.000,0.000,false,false,"/Value (177,196)/fmt (178,195)"
num.rs,9.632,1.070,9.000,0.000,false,false,tests/lexical/num.rs
"check_as_primitive (5, 12)",1.000,1.000,1.000,0.000,false,false,"/check_as_primitive (5,12)"
"as_primitive_test (15, 22)",1.000,1.000,1.000,0.000,false,false,"/as_primitive_test (15,22)"
"check_number (24, 34)",1.500,1.500,1.000,0.000,false,false,"/check_number (24,34)"
"number_test (37, 44)",1.000,1.000,1.000,0.000,false,false,"/number_test (37,44)"
"check_integer (46, 49)",1.333,1.333,1.000,0.000,false,false,"/check_integer (46,49)"
"integer_test (52, 57)",1.000,1.000,1.000,0.000,false,false,"/integer_test (52,57)"
"check_float (59, 70)",1.111,1.111,1.000,0.000,false,false,"/check_float (59,70)"
"float_test (73, 76)",1.000,1.000,1.000,0.000,false,false,"/float_test (73,76)"
num.rs,14.235,0.324,44.361,10.057,false,true,src/lexical/num.rs
"exponent_limit (397, 399)",1.000,1.000,1.000,0.000,false,false,"/f64 (378,440)/exponent_limit (397,399)"
"mantissa_limit (402, 404)",1.000,1.000,1.000,0.000,false,false,"/f64 (378,440)/mantissa_limit (402,404)"
"pow10 (407, 419)",1.273,0.636,2.000,0.000,false,false,"/f64 (378,440)/pow10 (407,419)"
"from_bits (422, 424)",1.000,1.000,1.000,0.000,false,false,"/f64 (378,440)/from_bits (422,424)"
"to_bits (427, 429)",1.000,1.000,1.000,0.000,false,false,"/f64 (378,440)/to_bits (427,429)"
"is_sign_positive (432, 434)",1.000,1.000,1.000,0.000,false,false,"/f64 (378,440)/is_sign_positive (432,434)"
"is_sign_negative (437, 439)",0.000,0.000,2.000,4.000,false,false,"/f64 (378,440)/is_sign_negative (437,439)"
"exponent_limit (333, 335)",1.000,1.000,1.000,0.000,false,false,"/f32 (314,376)/exponent_limit (333,335)"
"mantissa_limit (338, 340)",1.000,1.000,1.000,0.000,false,false,"/f32 (314,376)/mantissa_limit (338,340)"
"pow10 (343, 355)",1.273,0.636,2.000,0.000,false,false,"/f32 (314,376)/pow10 (343,355)"
"from_bits (358, 360)",1.000,1.000,1.000,0.000,false,false,"/f32 (314,376)/from_bits (358,360)"
"to_bits (363, 365)",1.000,1.000,1.000,0.000,false,false,"/f32 (314,376)/to_bits (363,365)"
"is_sign_positive (368, 370)",1.000,1.000,1.000,0.000,false,false,"/f32 (314,376)/is_sign_positive (368,370)"
"is_sign_negative (373, 375)",0.000,0.000,2.000,4.000,false,false,"/f32 (314,376)/is_sign_negative (373,375)"
"is_denormal (255, 257)",1.000,1.000,1.000,0.000,false,false,"/Float (175,312)/is_denormal (255,257)"
"is_special (261, 263)",1.000,1.000,1.000,0.000,false,false,"/Float (175,312)/is_special (261,263)"
"is_inf (267, 269)",2.000,1.000,2.000,0.000,false,false,"/Float (175,312)/is_inf (267,269)"
"exponent (273, 281)",2.250,1.125,2.000,0.000,false,false,"/Float (175,312)/exponent (273,281)"
"mantissa (285, 293)",1.556,0.778,2.000,0.000,false,false,"/Float (175,312)/mantissa (285,293)"
"next_positive (298, 301)",1.000,1.000,1.000,0.000,false,false,"/Float (175,312)/next_positive (298,301)"
"round_positive_even (305, 311)",1.429,0.714,2.000,0.000,false,false,"/Float (175,312)/round_positive_even (305,311)"
number.rs,32.622,0.240,782.811,177.896,false,true,src/number.rs
"invalid_number (483, 485)",0.000,0.000,2.000,4.000,false,false,"/invalid_number (483,485)"
"unexpected (769, 775)",0.000,0.000,20.000,16.000,false,false,"/Number (766,782)/unexpected (769,775)"
"unexpected (779, 781)",0.000,0.000,2.000,4.000,false,false,"/Number (766,782)/unexpected (779,781)"
"from (657, 693)",0.000,0.000,30.000,20.000,false,false,"/Number (656,694)/from (657,693)"
"deserialize_any (642, 647)",0.000,0.000,2.000,4.000,false,false,"/NumberFieldDeserializer (639,654)/deserialize_any (642,647)"
"next_key_seed (617, 625)",0.000,0.000,6.000,8.000,false,false,"/NumberDeserializer (614,633)/next_key_seed (617,625)"
"next_value_seed (627, 632)",0.000,0.000,2.000,4.000,false,false,"/NumberDeserializer (614,633)/next_value_seed (627,632)"
"deserialize (456, 479)",0.000,0.000,30.000,20.000,false,false,"/NumberFromString (455,480)/deserialize (456,479)"
"expecting (465, 467)",0.000,0.000,2.000,4.000,false,false,"/NumberFromString (455,480)/deserialize (456,479)/Visitor (462,476)/expecting (465,467)"
"visit_str (469, 475)",0.000,0.000,2.000,4.000,false,false,"/NumberFromString (455,480)/deserialize (456,479)/Visitor (462,476)/visit_str (469,475)"
"deserialize (419, 446)",0.000,0.000,56.000,28.000,false,true,"/NumberKey (418,447)/deserialize (419,446)"
"expecting (428, 430)",0.000,0.000,2.000,4.000,false,false,"/NumberKey (418,447)/deserialize (419,446)/FieldVisitor (425,442)/expecting (428,430)"
"visit_str (432, 441)",0.000,0.000,6.000,8.000,false,false,"/NumberKey (418,447)/deserialize (419,446)/FieldVisitor (425,442)/visit_str (432,441)"
"deserialize (364, 411)",12.293,1.024,12.281,6.000,false,false,"/Number (362,412)/deserialize (364,411)"
"expecting (373, 375)",0.333,0.333,1.296,2.667,false,false,"/Number (362,412)/deserialize (364,411)/NumberVisitor (370,408)/expecting (373,375)"
"visit_i64 (378, 380)",0.333,0.333,1.296,2.667,false,false,"/Number (362,412)/deserialize (364,411)/NumberVisitor (370,408)/visit_i64 (378,380)"
"visit_u64 (383, 385)",0.333,0.333,1.296,2.667,false,false,"/Number (362,412)/deserialize (364,411)/NumberVisitor (370,408)/visit_u64 (383,385)"
"visit_f64 (388, 393)",2.000,1.000,2.000,0.000,false,false,"/Number (362,412)/deserialize (364,411)/NumberVisitor (370,408)/visit_f64 (388,393)"
"visit_map (397, 407)",4.000,1.000,4.000,0.000,false,false,"/Number (362,412)/deserialize (364,411)/NumberVisitor (370,408)/visit_map (397,407)"
"<anonymous> (392, 392)",1.000,1.000,1.000,0.000,false,false,"/Number (362,412)/deserialize (364,411)/NumberVisitor (370,408)/visit_f64 (388,393)/<anonymous> (392,392)"
"serialize (337, 346)",3.600,0.900,4.000,0.000,false,false,"/Number (334,360)/serialize (337,346)"
"serialize (350, 359)",0.000,0.000,12.000,12.000,false,false,"/Number (334,360)/serialize (350,359)"
"fmt (309, 323)",3.733,0.933,4.000,0.000,false,false,"/Number (307,332)/fmt (309,323)"
"fmt (326, 331)",0.000,0.000,2.000,4.000,false,false,"/Number (307,332)/fmt (326,331)"
"fmt (293, 299)",0.000,0.000,20.000,16.000,false,false,"/Number (291,305)/fmt (293,299)"
"fmt (302, 304)",0.000,0.000,2.000,4.000,false,false,"/Number (291,305)/fmt (302,304)"
"is_i64 (97, 106)",0.000,0.000,20.000,16.000,false,false,"/Number (75,289)/is_i64 (97,106)"
"is_u64 (127, 135)",0.000,0.000,12.000,12.000,false,false,"/Number (75,289)/is_u64 (127,135)"
"is_f64 (157, 172)",0.000,0.000,56.000,28.000,false,true,"/Number (75,289)/is_f64 (157,172)"
"as_i64 (188, 203)",2.500,0.500,5.200,4.000,false,false,"/Number (75,289)/as_i64 (188,203)"
"as_u64 (218, 226)",1.667,0.556,3.042,2.000,false,false,"/Number (75,289)/as_u64 (218,226)"
"as_f64 (240, 249)",2.500,0.500,5.583,5.714,false,false,"/Number (75,289)/as_f64 (240,249)"
"from_f64 (264, 280)",1.765,0.882,2.000,0.000,false,false,"/Number (75,289)/from_f64 (264,280)"
"from_string_unchecked (286, 288)",0.000,0.000,2.000,4.000,false,false,"/Number (75,289)/from_string_unchecked (286,288)"
"<anonymous> (248, 248)",0.000,0.000,2.000,4.000,false,false,"/Number (75,289)/as_f64 (240,249)/<anonymous> (248,248)"
"hash (54, 69)",3.846,0.769,5.583,5.714,false,false,"/N (53,70)/hash (54,69)"
"eq (38, 45)",3.125,0.625,5.116,3.333,false,false,"/N (37,46)/eq (38,45)"
parse.rs,6.178,1.236,5.000,0.000,false,false,tests/lexical/parse.rs
"check_concise_float (8, 13)",1.000,1.000,1.000,0.000,false,false,"/check_concise_float (8,13)"
"check_truncated_float (15, 25)",1.000,1.000,1.000,0.000,false,false,"/check_truncated_float (15,25)"
"parse_f32_test (28, 69)",1.355,1.355,1.000,0.000,false,false,"/parse_f32_test (28,69)"
"parse_f64_test (72, 204)",1.291,1.291,1.000,0.000,false,false,"/parse_f64_test (72,204)"
parse.rs,8.750,0.875,10.000,0.000,false,false,src/lexical/parse.rs
"parse_concise_float (14, 40)",4.190,1.048,4.000,0.000,false,false,"/parse_concise_float (14,40)"
"parse_truncated_float (49, 83)",4.500,0.900,5.000,0.000,false,false,"/parse_truncated_float (49,83)"
partial_eq.rs,16.291,0.494,35.581,17.600,false,true,src/value/partial_eq.rs
"eq_i64 (4, 6)",2.000,1.000,2.000,0.000,false,false,"/eq_i64 (4,6)"
"eq_u64 (8, 10)",2.000,1.000,2.000,0.000,false,false,"/eq_u64 (8,10)"
"eq_f64 (12, 14)",2.000,1.000,2.000,0.000,false,false,"/eq_f64 (12,14)"
"eq_bool (16, 18)",2.000,1.000,2.000,0.000,false,false,"/eq_bool (16,18)"
"eq_str (20, 22)",2.000,1.000,2.000,0.000,false,false,"/eq_str (20,22)"
"eq (55, 57)",1.000,1.000,1.000,0.000,false,false,"/String (54,58)/eq (55,57)"
"eq (49, 51)",1.000,1.000,1.000,0.000,false,false,"/Value (48,52)/eq (49,51)"
"eq (43, 45)",1.000,1.000,1.000,0.000,false,false,"/&'a str (42,46)/eq (43,45)"
"eq (37, 39)",0.000,0.000,2.000,4.000,false,false,"/str (36,40)/eq (37,39)"
"eq (31, 33)",1.000,1.000,1.000,0.000,false,false,"/Value (30,34)/eq (31,33)"
"eq (25, 27)",0.000,0.000,2.000,4.000,false,false,"/Value (24,28)/eq (25,27)"
"<anonymous> (21, 21)",1.000,1.000,1.000,0.000,false,false,"/eq_str (20,22)/<anonymous> (21,21)"
"<anonymous> (17, 17)",1.000,1.000,1.000,0.000,false,false,"/eq_bool (16,18)/<anonymous> (17,17)"
"<anonymous> (13, 13)",1.000,1.000,1.000,0.000,false,false,"/eq_f64 (12,14)/<anonymous> (13,13)"
"<anonymous> (9, 9)",1.000,1.000,1.000,0.000,false,false,"/eq_u64 (8,10)/<anonymous> (9,9)"
"<anonymous> (5, 5)",1.000,1.000,1.000,0.000,false,false,"/eq_i64 (4,6)/<anonymous> (5,5)"
read.rs,93.627,0.533,464.923,150.297,false,true,src/read.rs
"next_or_eof (813, 821)",3.556,0.889,4.000,0.000,false,false,"/next_or_eof (813,821)"
"peek_or_eof (823, 831)",3.556,0.889,4.000,0.000,false,false,"/peek_or_eof (823,831)"
"error (833, 839)",2.000,1.000,2.000,0.000,false,false,"/error (833,839)"
"as_str (841, 843)",2.000,1.000,2.000,0.000,false,false,"/as_str (841,843)"
"parse_escape (847, 945)",18.701,1.468,24.657,10.030,false,false,"/parse_escape (847,945)"
"ignore_escape (949, 972)",3.125,0.625,5.019,1.818,false,false,"/ignore_escape (949,972)"
"decode_hex_val (997, 1004)",1.500,0.750,2.000,0.000,false,false,"/decode_hex_val (997,1004)"
"encode_surrogate (864, 870)",1.000,1.000,1.000,0.000,false,false,"/parse_escape (847,945)/encode_surrogate (864,870)"
"<anonymous> (842, 842)",1.000,1.000,1.000,0.000,false,false,"/as_str (841,843)/<anonymous> (842,842)"
"next (715, 717)",0.000,0.000,2.000,4.000,false,false,"/&'a mut R (711,776)/next (715,717)"
"peek (719, 721)",0.000,0.000,2.000,4.000,false,false,"/&'a mut R (711,776)/peek (719,721)"
"discard (723, 725)",0.000,0.000,2.000,4.000,false,false,"/&'a mut R (711,776)/discard (723,725)"
"position (727, 729)",0.000,0.000,2.000,4.000,false,false,"/&'a mut R (711,776)/position (727,729)"
"peek_position (731, 733)",0.000,0.000,2.000,4.000,false,false,"/&'a mut R (711,776)/peek_position (731,733)"
"byte_offset (735, 737)",0.000,0.000,2.000,4.000,false,false,"/&'a mut R (711,776)/byte_offset (735,737)"
"parse_str (739, 741)",0.000,0.000,2.000,4.000,false,false,"/&'a mut R (711,776)/parse_str (739,741)"
"parse_str_raw (743, 748)",0.000,0.000,2.000,4.000,false,false,"/&'a mut R (711,776)/parse_str_raw (743,748)"
"ignore_str (750, 752)",0.000,0.000,2.000,4.000,false,false,"/&'a mut R (711,776)/ignore_str (750,752)"
"decode_hex_escape (754, 756)",0.000,0.000,2.000,4.000,false,false,"/&'a mut R (711,776)/decode_hex_escape (754,756)"
"begin_raw_buffering (759, 761)",0.000,0.000,2.000,4.000,false,false,"/&'a mut R (711,776)/begin_raw_buffering (759,761)"
"end_raw_buffering (764, 769)",0.000,0.000,2.000,4.000,false,false,"/&'a mut R (711,776)/end_raw_buffering (764,769)"
"set_failed (773, 775)",0.000,0.000,2.000,4.000,false,false,"/&'a mut R (711,776)/set_failed (773,775)"
"next (632, 634)",1.000,1.000,1.000,0.000,false,false,"/StrRead<'a> (630,705)/next (632,634)"
"peek (637, 639)",1.000,1.000,1.000,0.000,false,false,"/StrRead<'a> (630,705)/peek (637,639)"
"discard (642, 644)",1.000,1.000,1.000,0.000,false,false,"/StrRead<'a> (630,705)/discard (642,644)"
"position (646, 648)",1.000,1.000,1.000,0.000,false,false,"/StrRead<'a> (630,705)/position (646,648)"
"peek_position (650, 652)",1.000,1.000,1.000,0.000,false,false,"/StrRead<'a> (630,705)/peek_position (650,652)"
"byte_offset (654, 656)",1.000,1.000,1.000,0.000,false,false,"/StrRead<'a> (630,705)/byte_offset (654,656)"
"parse_str (658, 665)",3.200,1.600,2.000,0.000,false,true,"/StrRead<'a> (630,705)/parse_str (658,665)"
"parse_str_raw (667, 672)",1.000,1.000,1.000,0.000,false,false,"/StrRead<'a> (630,705)/parse_str_raw (667,672)"
"ignore_str (674, 676)",1.000,1.000,1.000,0.000,false,false,"/StrRead<'a> (630,705)/ignore_str (674,676)"
"decode_hex_escape (678, 680)",0.000,0.000,2.000,4.000,false,false,"/StrRead<'a> (630,705)/decode_hex_escape (678,680)"
"begin_raw_buffering (683, 685)",0.000,0.000,2.000,4.000,false,false,"/StrRead<'a> (630,705)/begin_raw_buffering (683,685)"
"end_raw_buffering (688, 696)",0.000,0.000,2.000,4.000,false,false,"/StrRead<'a> (630,705)/end_raw_buffering (688,696)"
"set_failed (702, 704)",1.000,1.000,1.000,0.000,false,false,"/StrRead<'a> (630,705)/set_failed (702,704)"
"<anonymous> (659, 664)",2.000,2.000,1.000,0.000,false,true,"/StrRead<'a> (630,705)/parse_str (658,665)/<anonymous> (659,664)"
"new (619, 625)",1.000,1.000,1.000,0.000,false,false,"/StrRead<'a> (617,626)/new (619,625)"
"next (489, 499)",2.000,1.000,2.000,0.000,false,false,"/SliceRead<'a> (487,613)/next (489,499)"
"peek (502, 510)",2.000,1.000,2.000,0.000,false,false,"/SliceRead<'a> (487,613)/peek (502,510)"
"discard (513, 515)",1.000,1.000,1.000,0.000,false,false,"/SliceRead<'a> (487,613)/discard (513,515)"
"position (517, 519)",1.000,1.000,1.000,0.000,false,false,"/SliceRead<'a> (487,613)/position (517,519)"
"peek_position (521, 525)",1.667,1.667,1.000,0.000,false,true,"/SliceRead<'a> (487,613)/peek_position (521,525)"
"byte_offset (527, 529)",1.000,1.000,1.000,0.000,false,false,"/SliceRead<'a> (487,613)/byte_offset (527,529)"
"parse_str (531, 533)",1.000,1.000,1.000,0.000,false,false,"/SliceRead<'a> (487,613)/parse_str (531,533)"
"parse_str_raw (535, 540)",2.000,1.000,2.000,0.000,false,false,"/SliceRead<'a> (487,613)/parse_str_raw (535,540)"
"ignore_str (542, 564)",4.522,0.565,8.023,2.286,false,false,"/SliceRead<'a> (487,613)/ignore_str (542,564)"
"decode_hex_escape (566, 584)",4.722,0.944,5.000,0.000,false,false,"/SliceRead<'a> (487,613)/decode_hex_escape (566,584)"
"begin_raw_buffering (587, 589)",0.000,0.000,2.000,4.000,false,false,"/SliceRead<'a> (487,613)/begin_raw_buffering (587,589)"
"end_raw_buffering (592, 604)",0.000,0.000,12.000,12.000,false,false,"/SliceRead<'a> (487,613)/end_raw_buffering (592,604)"
"set_failed (610, 612)",1.000,1.000,1.000,0.000,false,false,"/SliceRead<'a> (487,613)/set_failed (610,612)"
"<anonymous> (539, 539)",1.000,1.000,1.000,0.000,false,false,"/SliceRead<'a> (487,613)/parse_str_raw (535,540)/<anonymous> (539,539)"
"new (406, 413)",1.000,1.000,1.000,0.000,false,false,"/SliceRead<'a> (404,483)/new (406,413)"
"position_of_index (415, 429)",3.467,0.867,4.000,0.000,false,false,"/SliceRead<'a> (404,483)/position_of_index (415,429)"
"parse_str_bytes (434, 482)",9.067,0.756,12.003,1.371,false,false,"/SliceRead<'a> (404,483)/parse_str_bytes (434,482)"
"next (250, 275)",6.462,0.808,8.006,1.455,false,false,"/IoRead<R> (245,400)/next (250,275)"
"peek (278, 290)",4.615,0.769,6.000,0.000,false,false,"/IoRead<R> (245,400)/peek (278,290)"
"discard (294, 296)",1.000,1.000,1.000,0.000,false,false,"/IoRead<R> (245,400)/discard (294,296)"
"discard (299, 305)",0.000,0.000,12.000,12.000,false,false,"/IoRead<R> (245,400)/discard (299,305)"
"position (307, 312)",1.000,1.000,1.000,0.000,false,false,"/IoRead<R> (245,400)/position (307,312)"
"peek_position (314, 318)",1.667,1.667,1.000,0.000,false,true,"/IoRead<R> (245,400)/peek_position (314,318)"
"byte_offset (320, 325)",2.500,0.833,3.000,0.000,false,false,"/IoRead<R> (245,400)/byte_offset (320,325)"
"parse_str (327, 330)",1.000,1.000,1.000,0.000,false,false,"/IoRead<R> (245,400)/parse_str (327,330)"
"parse_str_raw (332, 338)",0.000,0.000,6.000,8.000,false,false,"/IoRead<R> (245,400)/parse_str_raw (332,338)"
"ignore_str (340, 358)",0.000,0.000,42.000,24.000,false,true,"/IoRead<R> (245,400)/ignore_str (340,358)"
"decode_hex_escape (360, 371)",0.000,0.000,20.000,16.000,false,false,"/IoRead<R> (245,400)/decode_hex_escape (360,371)"
"begin_raw_buffering (374, 376)",0.000,0.000,2.000,4.000,false,false,"/IoRead<R> (245,400)/begin_raw_buffering (374,376)"
"end_raw_buffering (379, 391)",0.000,0.000,12.000,12.000,false,false,"/IoRead<R> (245,400)/end_raw_buffering (379,391)"
"set_failed (397, 399)",1.000,1.000,1.000,0.000,false,false,"/IoRead<R> (245,400)/set_failed (397,399)"
"<anonymous> (336, 336)",0.000,0.000,2.000,4.000,false,false,"/IoRead<R> (245,400)/parse_str_raw (332,338)/<anonymous> (336,336)"
"parse_str_bytes (210, 241)",3.938,0.562,7.503,6.087,false,false,"/IoRead<R> (206,242)/parse_str_bytes (210,241)"
"new (192, 199)",1.000,1.000,1.000,0.000,false,false,"/IoRead<R> (187,200)/new (192,199)"
"deref (136, 141)",2.000,0.667,3.072,2.400,false,false,"/Reference<'b, 'c, T> (130,142)/deref (136,141)"
regression.rs,0.333,0.333,1.000,0.000,false,false,tests/regression.rs
rounding.rs,11.136,1.012,11.000,0.000,false,false,tests/lexical/rounding.rs
"lower_n_mask_test (10, 16)",1.000,1.000,1.000,0.000,false,false,"/lower_n_mask_test (10,16)"
"lower_n_halfway_test (19, 25)",1.000,1.000,1.000,0.000,false,false,"/lower_n_halfway_test (19,25)"
"nth_bit_test (28, 34)",1.000,1.000,1.000,0.000,false,false,"/nth_bit_test (28,34)"
"internal_n_mask_test (37, 48)",1.000,1.000,1.000,0.000,false,false,"/internal_n_mask_test (37,48)"
"round_nearest_test (53, 74)",1.059,1.059,1.000,0.000,false,false,"/round_nearest_test (53,74)"
"round_downward_test (79, 99)",1.071,1.071,1.000,0.000,false,false,"/round_downward_test (79,99)"
"round_nearest_tie_even_test (102, 130)",1.050,1.050,1.000,0.000,false,false,"/round_nearest_tie_even_test (102,130)"
"round_to_float_test (135, 196)",1.020,1.020,1.000,0.000,false,false,"/round_to_float_test (135,196)"
"avoid_overflow_test (199, 217)",1.062,1.062,1.000,0.000,false,false,"/avoid_overflow_test (199,217)"
"round_to_native_test (220, 316)",1.013,1.013,1.000,0.000,false,false,"/round_to_native_test (220,316)"
