FUNCTION,WCC PLAIN,WCC QUANTIZED,CRAP,SKUNK,IGNORED,IS COMPLEX,FUNCTION PATH
"remove (135, 144)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/remove (135,144)"
"remove_entry (151, 194)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/remove_entry (151,194)"
"append (198, 205)",1.000,1.000,1.000,0.000,false,false,"/Map<String, Value> (35,288)/append (198,205)"
"entry (209, 222)",0.000,0.000,2.000,4.000,false,false,"/Map<String, Value> (35,288)/entry (209,222)"
"len (226, 228)",0.000,1.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/len (226,228)"
"is_empty (232, 234)",0.000,1.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/is_empty (232,234)"
"iter (238, 242)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/iter (238,242)"
"iter_mut (246, 250)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/iter_mut (246,250)"
"keys (254, 258)",0.000,1.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/keys (254,258)"
"values (262, 266)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/values (262,266)"
"values_mut (270, 274)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/values_mut (270,274)"
"retain (282, 287)",0.000,1.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/retain (282,287)"
"start_bound (180, 182)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/remove_entry (151,194)/Key<'a, Q> (179,186)/start_bound (180,182)"
"end_bound (183, 185)",0.000,0.000,0.000,0.000,false,false,"/Map<String, Value> (35,288)/remove_entry (151,194)/Key<'a, Q> (179,186)/end_bound (183,185)"
map.rs,0.000,1.265,0.000,0.000,false,false,tests/map.rs
"test_preserve_order (4, 16)",0.000,1.444,0.000,0.000,false,false,"/test_preserve_order (4,16)"
"test_append (19, 36)",0.000,1.385,0.000,0.000,false,false,"/test_append (19,36)"
"test_retain (40, 47)",0.000,1.143,0.000,0.000,false,false,"/test_retain (40,47)"
"<anonymous> (43, 43)",0.000,1.000,0.000,0.000,false,false,"/test_retain (40,47)/<anonymous> (43,43)"
math.rs,2.873,0.958,3.000,0.075,false,false,tests/lexical/math.rs
"from_u32 (22, 24)",0.000,0.000,0.000,0.000,false,false,"/from_u32 (22,24)"
"from_u32 (27, 38)",2.182,0.727,3.012,1.333,false,false,"/from_u32 (27,38)"
"compare_test (41, 85)",0.000,1.026,0.000,0.000,false,false,"/compare_test (41,85)"
"hi64_test (88, 99)",0.000,1.000,0.000,0.000,false,false,"/hi64_test (88,99)"
"bit_length_test (102, 117)",0.000,1.000,0.000,0.000,false,false,"/bit_length_test (102,117)"
"iadd_small_test (120, 148)",0.000,1.278,0.000,0.000,false,false,"/iadd_small_test (120,148)"
"imul_small_test (151, 180)",0.000,1.048,0.000,0.000,false,false,"/imul_small_test (151,180)"
"shl_test (183, 211)",0.000,1.038,0.000,0.000,false,false,"/shl_test (183,211)"
"data (12, 14)",0.000,1.000,0.000,0.000,false,false,"/Bigint (11,19)/data (12,14)"
"data_mut (16, 18)",0.000,1.000,0.000,0.000,false,false,"/Bigint (11,19)/data_mut (16,18)"
math.rs,27.878,0.473,387.761,107.474,false,true,src/lexical/math.rs
"as_limb (67, 69)",0.000,1.000,0.000,0.000,false,false,"/as_limb (67,69)"
"as_wide (73, 75)",0.000,1.000,0.000,0.000,false,false,"/as_wide (73,75)"
"split_u64 (83, 85)",0.000,0.000,0.000,0.000,false,false,"/split_u64 (83,85)"
"split_u64 (90, 92)",0.000,1.000,0.000,0.000,false,false,"/split_u64 (90,92)"
"nonzero (101, 105)",0.000,1.000,0.000,0.000,false,false,"/nonzero (101,105)"
"u64_to_hi64_1 (109, 113)",0.000,1.000,0.000,0.000,false,false,"/u64_to_hi64_1 (109,113)"
"u64_to_hi64_2 (117, 127)",0.818,0.818,1.001,0.400,false,false,"/u64_to_hi64_2 (117,127)"
"add (215, 217)",0.000,1.000,0.000,0.000,false,false,"/add (215,217)"
"iadd (221, 225)",0.000,1.000,0.000,0.000,false,false,"/iadd (221,225)"
"sub (231, 233)",0.000,0.000,0.000,0.000,false,false,"/sub (231,233)"
"isub (237, 241)",0.000,0.000,0.000,0.000,false,false,"/isub (237,241)"
"mul (249, 256)",0.000,1.600,0.000,0.000,false,true,"/mul (249,256)"
"imul (260, 264)",0.000,1.000,0.000,0.000,false,false,"/imul (260,264)"
"iadd_impl (284, 304)",7.467,1.067,7.000,0.000,false,false,"/iadd_impl (284,304)"
"iadd (308, 310)",0.000,1.000,0.000,0.000,false,false,"/iadd (308,310)"
"isub_impl (317, 330)",0.000,0.000,6.000,8.000,false,false,"/isub_impl (317,330)"
"imul (336, 347)",2.222,1.111,2.000,0.000,false,false,"/imul (336,347)"
"mul (351, 356)",0.000,0.000,0.000,0.000,false,false,"/mul (351,356)"
"imul_pow5 (390, 442)",7.576,0.758,12.853,12.222,false,false,"/imul_pow5 (390,442)"
"leading_zeros (448, 450)",0.000,1.000,0.000,0.000,false,false,"/leading_zeros (448,450)"
"bit_length (454, 461)",0.000,1.333,0.000,0.000,false,false,"/bit_length (454,461)"
"ishl_bits (469, 497)",4.050,1.350,3.000,0.000,false,false,"/ishl_bits (469,497)"
"ishl_limbs (503, 509)",1.000,1.000,1.000,0.000,false,false,"/ishl_limbs (503,509)"
"ishl (513, 523)",1.222,1.222,1.000,0.000,false,false,"/ishl (513,523)"
"normalize (529, 535)",0.600,0.600,1.064,1.600,false,false,"/normalize (529,535)"
"compare (550, 567)",6.353,0.706,9.236,5.143,false,false,"/compare (550,567)"
"less (571, 573)",0.000,0.000,0.000,0.000,false,false,"/less (571,573)"
"greater_equal (577, 579)",0.000,0.000,0.000,0.000,false,false,"/greater_equal (577,579)"
"iadd_impl (587, 612)",0.000,0.000,30.000,20.000,false,false,"/iadd_impl (587,612)"
"iadd (616, 618)",0.000,0.000,0.000,0.000,false,false,"/iadd (616,618)"
"add (622, 627)",0.000,0.000,0.000,0.000,false,false,"/add (622,627)"
"isub (632, 654)",0.000,0.000,30.000,20.000,false,false,"/isub (632,654)"
"long_mul (672, 689)",0.000,0.000,2.000,4.000,false,false,"/long_mul (672,689)"
"karatsuba_split (693, 695)",0.000,0.000,0.000,0.000,false,false,"/karatsuba_split (693,695)"
"karatsuba_mul (700, 732)",0.000,0.000,12.000,12.000,false,false,"/karatsuba_mul (700,732)"
"karatsuba_uneven_mul (737, 756)",0.000,0.000,2.000,4.000,false,false,"/karatsuba_uneven_mul (737,756)"
"karatsuba_mul_fwd (760, 766)",0.000,0.000,6.000,8.000,false,false,"/karatsuba_mul_fwd (760,766)"
"imul (770, 780)",0.000,0.000,6.000,8.000,false,false,"/imul (770,780)"
"compare (804, 806)",0.000,1.000,0.000,0.000,false,false,"/Math (791,886)/compare (804,806)"
"hi64 (812, 814)",0.000,1.000,0.000,0.000,false,false,"/Math (791,886)/hi64 (812,814)"
"bit_length (820, 822)",0.000,1.000,0.000,0.000,false,false,"/Math (791,886)/bit_length (820,822)"
"from_u64 (828, 834)",0.000,1.000,0.000,0.000,false,false,"/Math (791,886)/from_u64 (828,834)"
"normalize (840, 842)",0.000,1.000,0.000,0.000,false,false,"/Math (791,886)/normalize (840,842)"
"iadd_small (848, 850)",0.000,1.000,0.000,0.000,false,false,"/Math (791,886)/iadd_small (848,850)"
"imul_small (856, 858)",0.000,1.000,0.000,0.000,false,false,"/Math (791,886)/imul_small (856,858)"
"imul_pow2 (862, 864)",0.000,1.000,0.000,0.000,false,false,"/Math (791,886)/imul_pow2 (862,864)"
"imul_pow5 (868, 870)",0.000,1.000,0.000,0.000,false,false,"/Math (791,886)/imul_pow5 (868,870)"
"imul_pow10 (874, 877)",0.000,1.000,0.000,0.000,false,false,"/Math (791,886)/imul_pow10 (874,877)"
"ishl (883, 885)",0.000,1.000,0.000,0.000,false,false,"/Math (791,886)/ishl (883,885)"
"<anonymous> (460, 460)",0.000,1.000,0.000,0.000,false,false,"/bit_length (454,461)/<anonymous> (460,460)"
"<anonymous> (449, 449)",0.000,1.000,0.000,0.000,false,false,"/leading_zeros (448,450)/<anonymous> (449,449)"
"hi64_1 (181, 185)",0.000,1.000,0.000,0.000,false,false,"/[u64] (179,200)/hi64_1 (181,185)"
"hi64_2 (188, 194)",1.000,1.000,1.000,0.000,false,false,"/[u64] (179,200)/hi64_2 (188,194)"
"hi64_3 (197, 199)",0.000,1.000,0.000,0.000,false,false,"/[u64] (179,200)/hi64_3 (197,199)"
"hi64_1 (154, 158)",0.000,0.000,0.000,0.000,false,false,"/[u32] (152,177)/hi64_1 (154,158)"
"hi64_2 (161, 166)",0.000,0.000,0.000,0.000,false,false,"/[u32] (152,177)/hi64_2 (161,166)"
"hi64_3 (169, 176)",0.000,0.000,2.000,4.000,false,false,"/[u32] (152,177)/hi64_3 (169,176)"
"hi64 (142, 149)",0.625,0.625,1.023,1.143,false,false,"/Hi64 (130,150)/hi64 (142,149)"
"<anonymous> (104, 104)",0.000,1.000,0.000,0.000,false,false,"/nonzero (101,105)/<anonymous> (104,104)"
mod.rs,12.790,0.457,91.945,48.571,false,true,src/value/mod.rs
"parse_index (260, 265)",3.000,1.000,3.000,0.000,false,false,"/parse_index (260,265)"
"to_value (942, 947)",0.000,1.000,0.000,0.000,false,false,"/to_value (942,947)"
"from_value (984, 989)",0.000,1.000,0.000,0.000,false,false,"/from_value (984,989)"
"default (875, 877)",0.000,0.000,0.000,0.000,false,false,"/Value (874,878)/default (875,877)"
"get (306, 308)",0.000,1.000,0.000,0.000,false,false,"/Value (267,843)/get (306,308)"
"get_mut (328, 330)",0.000,0.000,0.000,0.000,false,false,"/Value (267,843)/get_mut (328,330)"
"is_object (349, 351)",0.000,0.000,0.000,0.000,false,false,"/Value (267,843)/is_object (349,351)"
"as_object (367, 372)",0.667,0.667,1.008,0.800,false,false,"/Value (267,843)/as_object (367,372)"
"as_object_mut (385, 390)",0.667,0.667,1.008,0.800,false,false,"/Value (267,843)/as_object_mut (385,390)"
"is_array (408, 410)",0.000,0.000,0.000,0.000,false,false,"/Value (267,843)/is_array (408,410)"
"as_array (426, 431)",0.000,0.000,2.000,4.000,false,false,"/Value (267,843)/as_array (426,431)"
"as_array_mut (444, 449)",0.000,0.000,2.000,4.000,false,false,"/Value (267,843)/as_array_mut (444,449)"
"is_string (466, 468)",0.000,0.000,0.000,0.000,false,false,"/Value (267,843)/is_string (466,468)"
"as_str (493, 498)",0.833,0.833,1.000,0.000,false,false,"/Value (267,843)/as_str (493,498)"
"is_number (512, 517)",0.833,0.833,1.000,0.000,false,false,"/Value (267,843)/is_number (512,517)"
"is_i64 (539, 544)",0.000,0.000,2.000,4.000,false,false,"/Value (267,843)/is_i64 (539,544)"
"is_u64 (564, 569)",0.000,0.000,2.000,4.000,false,false,"/Value (267,843)/is_u64 (564,569)"
"is_f64 (590, 595)",0.000,0.000,2.000,4.000,false,false,"/Value (267,843)/is_f64 (590,595)"
"as_i64 (610, 615)",0.833,0.833,1.000,0.000,false,false,"/Value (267,843)/as_i64 (610,615)"
"as_u64 (629, 634)",0.667,0.667,1.008,0.800,false,false,"/Value (267,843)/as_u64 (629,634)"
"as_f64 (648, 653)",0.667,0.667,1.008,0.800,false,false,"/Value (267,843)/as_f64 (648,653)"
"is_boolean (670, 672)",0.000,0.000,0.000,0.000,false,false,"/Value (267,843)/is_boolean (670,672)"
"as_bool (687, 692)",0.667,0.667,1.008,0.800,false,false,"/Value (267,843)/as_bool (687,692)"
"is_null (709, 711)",0.000,1.000,0.000,0.000,false,false,"/Value (267,843)/is_null (709,711)"
"as_null (725, 730)",0.667,0.667,1.008,0.800,false,false,"/Value (267,843)/as_null (725,730)"
"pointer (758, 774)",3.765,0.941,4.003,0.941,false,false,"/Value (267,843)/pointer (758,774)"
"pointer_mut (813, 829)",3.765,0.941,4.003,0.941,false,false,"/Value (267,843)/pointer_mut (813,829)"
"take (840, 842)",0.000,0.000,0.000,0.000,false,false,"/Value (267,843)/take (840,842)"
"<anonymous> (823, 823)",0.000,1.000,0.000,0.000,false,false,"/Value (267,843)/pointer_mut (813,829)/<anonymous> (823,823)"
"<anonymous> (824, 828)",2.000,1.000,2.000,0.000,false,false,"/Value (267,843)/pointer_mut (813,829)/<anonymous> (824,828)"
"<anonymous> (826, 826)",0.000,1.000,0.000,0.000,false,false,"/Value (267,843)/pointer_mut (813,829)/<anonymous> (824,828)/<anonymous> (826,826)"
"<anonymous> (768, 768)",0.000,1.000,0.000,0.000,false,false,"/Value (267,843)/pointer (758,774)/<anonymous> (768,768)"
"<anonymous> (769, 773)",2.000,1.000,2.000,0.000,false,false,"/Value (267,843)/pointer (758,774)/<anonymous> (769,773)"
"<anonymous> (771, 771)",0.000,1.000,0.000,0.000,false,false,"/Value (267,843)/pointer (758,774)/<anonymous> (769,773)/<anonymous> (771,771)"
"fmt (223, 257)",0.000,0.000,6.000,8.000,false,false,"/Value (198,258)/fmt (223,257)"
"io_error (242, 246)",0.000,0.000,0.000,0.000,false,false,"/Value (198,258)/fmt (223,257)/io_error (242,246)"
"<anonymous> (252, 252)",0.000,0.000,0.000,0.000,false,false,"/Value (198,258)/fmt (223,257)/<anonymous> (252,252)"
"<anonymous> (255, 255)",0.000,0.000,0.000,0.000,false,false,"/Value (198,258)/fmt (223,257)/<anonymous> (255,255)"
"write (229, 235)",0.000,0.000,0.000,0.000,false,false,"/Value (198,258)/fmt (223,257)/WriterFormatter<'a, 'b> (228,240)/write (229,235)"
"flush (237, 239)",0.000,0.000,0.000,0.000,false,false,"/Value (198,258)/fmt (223,257)/WriterFormatter<'a, 'b> (228,240)/flush (237,239)"
"fmt (178, 195)",0.833,0.833,1.000,0.000,false,false,"/Value (177,196)/fmt (178,195)"
num.rs,0.000,1.070,0.000,0.000,false,false,tests/lexical/num.rs
"check_as_primitive (5, 12)",0.000,1.000,0.000,0.000,false,false,"/check_as_primitive (5,12)"
"as_primitive_test (15, 22)",0.000,1.000,0.000,0.000,false,false,"/as_primitive_test (15,22)"
"check_number (24, 34)",0.000,1.500,0.000,0.000,false,false,"/check_number (24,34)"
"number_test (37, 44)",0.000,1.000,0.000,0.000,false,false,"/number_test (37,44)"
"check_integer (46, 49)",0.000,1.333,0.000,0.000,false,false,"/check_integer (46,49)"
"integer_test (52, 57)",0.000,1.000,0.000,0.000,false,false,"/integer_test (52,57)"
"check_float (59, 70)",0.000,1.111,0.000,0.000,false,false,"/check_float (59,70)"
"float_test (73, 76)",0.000,1.000,0.000,0.000,false,false,"/float_test (73,76)"
num.rs,3.235,0.324,10.019,2.286,false,false,src/lexical/num.rs
"exponent_limit (397, 399)",0.000,1.000,0.000,0.000,false,false,"/f64 (378,440)/exponent_limit (397,399)"
"mantissa_limit (402, 404)",0.000,1.000,0.000,0.000,false,false,"/f64 (378,440)/mantissa_limit (402,404)"
"pow10 (407, 419)",1.273,0.636,2.000,0.000,false,false,"/f64 (378,440)/pow10 (407,419)"
"from_bits (422, 424)",0.000,1.000,0.000,0.000,false,false,"/f64 (378,440)/from_bits (422,424)"
"to_bits (427, 429)",0.000,1.000,0.000,0.000,false,false,"/f64 (378,440)/to_bits (427,429)"
"is_sign_positive (432, 434)",0.000,1.000,0.000,0.000,false,false,"/f64 (378,440)/is_sign_positive (432,434)"
"is_sign_negative (437, 439)",0.000,0.000,0.000,0.000,false,false,"/f64 (378,440)/is_sign_negative (437,439)"
"exponent_limit (333, 335)",0.000,1.000,0.000,0.000,false,false,"/f32 (314,376)/exponent_limit (333,335)"
"mantissa_limit (338, 340)",0.000,1.000,0.000,0.000,false,false,"/f32 (314,376)/mantissa_limit (338,340)"
"pow10 (343, 355)",1.273,0.636,2.000,0.000,false,false,"/f32 (314,376)/pow10 (343,355)"
"from_bits (358, 360)",0.000,1.000,0.000,0.000,false,false,"/f32 (314,376)/from_bits (358,360)"
"to_bits (363, 365)",0.000,1.000,0.000,0.000,false,false,"/f32 (314,376)/to_bits (363,365)"
"is_sign_positive (368, 370)",0.000,1.000,0.000,0.000,false,false,"/f32 (314,376)/is_sign_positive (368,370)"
"is_sign_negative (373, 375)",0.000,0.000,0.000,0.000,false,false,"/f32 (314,376)/is_sign_negative (373,375)"
"is_denormal (255, 257)",0.000,1.000,0.000,0.000,false,false,"/Float (175,312)/is_denormal (255,257)"
"is_special (261, 263)",0.000,1.000,0.000,0.000,false,false,"/Float (175,312)/is_special (261,263)"
"is_inf (267, 269)",1.000,1.000,1.000,0.000,false,false,"/Float (175,312)/is_inf (267,269)"
"exponent (273, 281)",1.125,1.125,1.000,0.000,false,false,"/Float (175,312)/exponent (273,281)"
"mantissa (285, 293)",1.556,0.778,2.000,0.000,false,false,"/Float (175,312)/mantissa (285,293)"
"next_positive (298, 301)",0.000,1.000,0.000,0.000,false,false,"/Float (175,312)/next_positive (298,301)"
"round_positive_even (305, 311)",1.429,0.714,2.000,0.000,false,false,"/Float (175,312)/round_positive_even (305,311)"
number.rs,7.436,0.240,64.607,40.550,false,true,src/number.rs
"invalid_number (483, 485)",0.000,0.000,0.000,0.000,false,false,"/invalid_number (483,485)"
"unexpected (769, 775)",0.000,0.000,2.000,4.000,false,false,"/Number (766,782)/unexpected (769,775)"
"unexpected (779, 781)",0.000,0.000,0.000,0.000,false,false,"/Number (766,782)/unexpected (779,781)"
"from (657, 693)",0.000,0.000,2.000,4.000,false,false,"/Number (656,694)/from (657,693)"
"deserialize_any (642, 647)",0.000,0.000,0.000,0.000,false,false,"/NumberFieldDeserializer (639,654)/deserialize_any (642,647)"
"next_key_seed (617, 625)",0.000,0.000,2.000,4.000,false,false,"/NumberDeserializer (614,633)/next_key_seed (617,625)"
"next_value_seed (627, 632)",0.000,0.000,0.000,0.000,false,false,"/NumberDeserializer (614,633)/next_value_seed (627,632)"
"deserialize (456, 479)",0.000,0.000,0.000,0.000,false,false,"/NumberFromString (455,480)/deserialize (456,479)"
"expecting (465, 467)",0.000,0.000,0.000,0.000,false,false,"/NumberFromString (455,480)/deserialize (456,479)/Visitor (462,476)/expecting (465,467)"
"visit_str (469, 475)",0.000,0.000,0.000,0.000,false,false,"/NumberFromString (455,480)/deserialize (456,479)/Visitor (462,476)/visit_str (469,475)"
"deserialize (419, 446)",0.000,0.000,12.000,12.000,false,false,"/NumberKey (418,447)/deserialize (419,446)"
"expecting (428, 430)",0.000,0.000,0.000,0.000,false,false,"/NumberKey (418,447)/deserialize (419,446)/FieldVisitor (425,442)/expecting (428,430)"
"visit_str (432, 441)",0.000,0.000,12.000,12.000,false,false,"/NumberKey (418,447)/deserialize (419,446)/FieldVisitor (425,442)/visit_str (432,441)"
"deserialize (364, 411)",2.049,1.024,2.008,1.000,false,false,"/Number (362,412)/deserialize (364,411)"
"expecting (373, 375)",0.000,0.333,0.000,0.000,false,false,"/Number (362,412)/deserialize (364,411)/NumberVisitor (370,408)/expecting (373,375)"
"visit_i64 (378, 380)",0.000,0.333,0.000,0.000,false,false,"/Number (362,412)/deserialize (364,411)/NumberVisitor (370,408)/visit_i64 (378,380)"
"visit_u64 (383, 385)",0.000,0.333,0.000,0.000,false,false,"/Number (362,412)/deserialize (364,411)/NumberVisitor (370,408)/visit_u64 (383,385)"
"visit_f64 (388, 393)",0.000,1.000,0.000,0.000,false,false,"/Number (362,412)/deserialize (364,411)/NumberVisitor (370,408)/visit_f64 (388,393)"
"visit_map (397, 407)",2.000,1.000,2.000,0.000,false,false,"/Number (362,412)/deserialize (364,411)/NumberVisitor (370,408)/visit_map (397,407)"
"<anonymous> (392, 392)",0.000,1.000,0.000,0.000,false,false,"/Number (362,412)/deserialize (364,411)/NumberVisitor (370,408)/visit_f64 (388,393)/<anonymous> (392,392)"
"serialize (337, 346)",0.900,0.900,1.000,0.000,false,false,"/Number (334,360)/serialize (337,346)"
"serialize (350, 359)",0.000,0.000,0.000,0.000,false,false,"/Number (334,360)/serialize (350,359)"
"fmt (309, 323)",0.933,0.933,1.000,0.000,false,false,"/Number (307,332)/fmt (309,323)"
"fmt (326, 331)",0.000,0.000,0.000,0.000,false,false,"/Number (307,332)/fmt (326,331)"
"fmt (293, 299)",0.000,0.000,2.000,4.000,false,false,"/Number (291,305)/fmt (293,299)"
"fmt (302, 304)",0.000,0.000,0.000,0.000,false,false,"/Number (291,305)/fmt (302,304)"
"is_i64 (97, 106)",0.000,0.000,2.000,4.000,false,false,"/Number (75,289)/is_i64 (97,106)"
"is_u64 (127, 135)",0.000,0.000,2.000,4.000,false,false,"/Number (75,289)/is_u64 (127,135)"
"is_f64 (157, 172)",0.000,0.000,30.000,20.000,false,false,"/Number (75,289)/is_f64 (157,172)"
"as_i64 (188, 203)",2.000,0.500,4.128,3.200,false,false,"/Number (75,289)/as_i64 (188,203)"
"as_u64 (218, 226)",0.556,0.556,1.005,0.667,false,false,"/Number (75,289)/as_u64 (218,226)"
"as_f64 (240, 249)",0.500,0.500,1.023,1.143,false,false,"/Number (75,289)/as_f64 (240,249)"
"from_f64 (264, 280)",1.765,0.882,2.000,0.000,false,false,"/Number (75,289)/from_f64 (264,280)"
"from_string_unchecked (286, 288)",0.000,0.000,0.000,0.000,false,false,"/Number (75,289)/from_string_unchecked (286,288)"
"<anonymous> (248, 248)",0.000,0.000,0.000,0.000,false,false,"/Number (75,289)/as_f64 (240,249)/<anonymous> (248,248)"
"hash (54, 69)",3.077,0.769,4.373,4.571,false,false,"/N (53,70)/hash (54,69)"
"eq (38, 45)",0.625,0.625,1.005,0.667,false,false,"/N (37,46)/eq (38,45)"
parse.rs,0.000,1.236,0.000,0.000,false,false,tests/lexical/parse.rs
"check_concise_float (8, 13)",0.000,1.000,0.000,0.000,false,false,"/check_concise_float (8,13)"
"check_truncated_float (15, 25)",0.000,1.000,0.000,0.000,false,false,"/check_truncated_float (15,25)"
"parse_f32_test (28, 69)",0.000,1.355,0.000,0.000,false,false,"/parse_f32_test (28,69)"
"parse_f64_test (72, 204)",0.000,1.291,0.000,0.000,false,false,"/parse_f64_test (72,204)"
parse.rs,6.125,0.875,7.000,0.000,false,false,src/lexical/parse.rs
"parse_concise_float (14, 40)",3.143,1.048,3.000,0.000,false,false,"/parse_concise_float (14,40)"
"parse_truncated_float (49, 83)",3.600,0.900,4.000,0.000,false,false,"/parse_truncated_float (49,83)"
partial_eq.rs,0.000,0.494,0.000,0.000,false,false,src/value/partial_eq.rs
"eq_i64 (4, 6)",0.000,1.000,0.000,0.000,false,false,"/eq_i64 (4,6)"
"eq_u64 (8, 10)",0.000,1.000,0.000,0.000,false,false,"/eq_u64 (8,10)"
"eq_f64 (12, 14)",0.000,1.000,0.000,0.000,false,false,"/eq_f64 (12,14)"
"eq_bool (16, 18)",0.000,1.000,0.000,0.000,false,false,"/eq_bool (16,18)"
"eq_str (20, 22)",0.000,1.000,0.000,0.000,false,false,"/eq_str (20,22)"
"eq (55, 57)",0.000,1.000,0.000,0.000,false,false,"/String (54,58)/eq (55,57)"
"eq (49, 51)",0.000,1.000,0.000,0.000,false,false,"/Value (48,52)/eq (49,51)"
"eq (43, 45)",0.000,1.000,0.000,0.000,false,false,"/&'a str (42,46)/eq (43,45)"
"eq (37, 39)",0.000,0.000,0.000,0.000,false,false,"/str (36,40)/eq (37,39)"
"eq (31, 33)",0.000,1.000,0.000,0.000,false,false,"/Value (30,34)/eq (31,33)"
"eq (25, 27)",0.000,0.000,0.000,0.000,false,false,"/Value (24,28)/eq (25,27)"
"<anonymous> (21, 21)",0.000,1.000,0.000,0.000,false,false,"/eq_str (20,22)/<anonymous> (21,21)"
"<anonymous> (17, 17)",0.000,1.000,0.000,0.000,false,false,"/eq_bool (16,18)/<anonymous> (17,17)"
"<anonymous> (13, 13)",0.000,1.000,0.000,0.000,false,false,"/eq_f64 (12,14)/<anonymous> (13,13)"
"<anonymous> (9, 9)",0.000,1.000,0.000,0.000,false,false,"/eq_u64 (8,10)/<anonymous> (9,9)"
"<anonymous> (5, 5)",0.000,1.000,0.000,0.000,false,false,"/eq_i64 (4,6)/<anonymous> (5,5)"
read.rs,40.991,0.533,138.588,65.802,false,true,src/read.rs
"next_or_eof (813, 821)",0.889,0.889,1.000,0.000,false,false,"/next_or_eof (813,821)"
"peek_or_eof (823, 831)",0.889,0.889,1.000,0.000,false,false,"/peek_or_eof (823,831)"
"error (833, 839)",0.000,1.000,0.000,0.000,false,false,"/error (833,839)"
"as_str (841, 843)",0.000,1.000,0.000,0.000,false,false,"/as_str (841,843)"
"parse_escape (847, 945)",24.935,1.468,33.168,13.373,false,false,"/parse_escape (847,945)"
"ignore_escape (949, 972)",0.625,0.625,1.001,0.364,false,false,"/ignore_escape (949,972)"
"decode_hex_val (997, 1004)",1.500,0.750,2.000,0.000,false,false,"/decode_hex_val (997,1004)"
"encode_surrogate (864, 870)",0.000,1.000,0.000,0.000,false,false,"/parse_escape (847,945)/encode_surrogate (864,870)"
"<anonymous> (842, 842)",0.000,1.000,0.000,0.000,false,false,"/as_str (841,843)/<anonymous> (842,842)"
"next (715, 717)",0.000,0.000,0.000,0.000,false,false,"/&'a mut R (711,776)/next (715,717)"
"peek (719, 721)",0.000,0.000,0.000,0.000,false,false,"/&'a mut R (711,776)/peek (719,721)"
"discard (723, 725)",0.000,0.000,0.000,0.000,false,false,"/&'a mut R (711,776)/discard (723,725)"
"position (727, 729)",0.000,0.000,0.000,0.000,false,false,"/&'a mut R (711,776)/position (727,729)"
"peek_position (731, 733)",0.000,0.000,0.000,0.000,false,false,"/&'a mut R (711,776)/peek_position (731,733)"
"byte_offset (735, 737)",0.000,0.000,0.000,0.000,false,false,"/&'a mut R (711,776)/byte_offset (735,737)"
